醫事機構代碼,醫事機構名稱,電話,地址,TGOS X,TGOS Y
5931160141,日泰藥局,02 -29095989,新北市泰山區泰林路2段227號,121.432275,25.061941
5931161237,華特藥局,02 -29095662,新北市泰山區明志路1段260號,121.43208899999999,25.060525
5931161282,善耕藥局,02 -29086656,新北市泰山區明志路2段362號1樓,121.42564499999999,25.045157999999997
5931161326,泰安藥局,02 -85313097,新北市泰山區明志路2段62號2樓,121.429193,25.052601
5931161344,北安藥妝藥局,02 -22967199,新北市泰山區明志路2段61號,121.429193,25.052601
5931161353,台灣藥局,02 -22971969,新北市泰山區明志路1段282－286號,121.43191499999999,25.060021
5931161433,仁安藥局,02 -29015586,新北市泰山區明志路3段174號1樓,121.424219,25.039057
5931161460,紅葉藥局,02 -22960328,新北市泰山區楓江路8號2樓,121.433508,25.062438
5931161488,旭晨藥局,02 -22970013,新北市泰山區仁愛路90號1樓,121.43308400000001,25.055298
5931161513,苗園健保特約藥局,02 -22970736,新北市泰山區全興路161號1樓,121.43416200000001,25.056194
5931161540,得安藥師藥局,02 -29000992,新北市泰山區仁愛路128號1樓,121.433953,25.055732
5931161568,立赫輔大藥局,02 -29060306,新北市泰山區貴子路65號1樓,121.430352,25.039716000000002
5931170012,存明藥局,02 -26011618,新北市林口區中山路91號,121.389757,25.078689999999998
5931170021,士昌藥局,02 -26018863,新北市林口區工六路36號1樓,121.39821599999999,25.078735
5931170067,宏宇藥局,02 -26031948,新北市林口區中正路288號1樓,121.38871100000001,25.077762
5931170129,麗園藥局,02 -26009405,新北市林口區麗園一街6巷1－4號1Ｆ,121.37676499999999,25.070246
5931170165,龍點藥局,02 -26080636,新北市林口區民族路67號1樓,121.365495,25.075321
5931171233,狀元葯師藥局,02 -26096215,新北市林口區文化2路1段58號1樓之2,121.365444,25.068255999999998
5931171242,旺林藥局,02 -26000186,新北市林口區文化二路1段228號,121.369708,25.072402
5931171251,喜樂藥師藥局,02 -26005566,新北市林口區麗林里公園路15號1樓,121.366469,25.067617000000002
5931171297,安康藥局,02 -26030356,新北市林口區仁愛路2段60號,121.38458999999999,25.075702
5931171313,林口啄木鳥藥局,02 -26027547,新北市林口區仁愛路2段80號,121.384079,25.075515
5931171340,家欣藥師藥局,02 -26025388,新北市林口區文化二路1段567號1樓,121.374794,25.077698
5931171411,康旭藥局,02 -26007808,新北市林口區麗園一街6巷9號1樓－3,121.375129,25.071397
5931171528,長康藥局,02 -26012661,新北市林口區中山路166號1樓,121.390173,25.078943
5931171537,茂晟藥局,02 -26020593,新北市林口區文化三路2段328號1樓,121.37818700000001,25.084761999999998
5931171546,安禾藥局,02 -86012205,新北市林口區中山路534號1樓,121.378499,25.083695000000002
5931171564,家弘藥局,02 -26024851,新北市林口區竹林路172號1樓,121.38903700000002,25.079774
5931171573,安心藥局,02 -26029090,新北市林口區文化二路1段577號1樓,121.376042,25.078713
5931171582,綠園藥局,02 -86012258,新北市林口區仁愛路2段105號1樓,121.384267,25.07507
5931171608,榮昌藥局,02 -26011312,新北市林口區仁愛路1段410號,121.38673,25.076832999999997
5931171644,蛋寶寶藥局,02 -26097371,新北市林口區民有街158號1樓,121.37251299999998,25.075951999999997
5931171662,大心藥局,02 -26089019,新北市林口區公園路19號1樓,121.366656,25.067626999999998
5931171671,欣穎藥局,02 -26069786,新北市林口區文化二路1段535號1樓,121.37398,25.076482000000002
5931171680,一家好藥局,02 -26028270,新北市林口區中山路500號,121.379406,25.082932999999997
5931171706,榮新藥局,02 -26089789,新北市林口區忠孝路383號1樓,121.36958600000001,25.071506
5931171715,林口藥局,02 -26001899,新北市林口區文化三路2段69號1樓,121.374007,25.080065
5931171724,林康藥局,02 -26088869,新北市林口區文化二路1段222號1樓,121.36952600000001,25.072254
5931171733,長欣藥局,02 -26013171,新北市林口區中山路188號1樓之3,121.389349,25.079085
5931171742,唯恩藥局,02 -26005805,新北市林口區麗園一街9巷1號1樓之2,121.37678500000001,25.071507999999998
5931171751,杏一林口仁愛藥局,02 -26016453,新北市林口區仁愛路2段91號1樓,121.38459399999999,25.075323
5931171779,全球忠孝藥局,02 -26092139,新北市林口區忠孝路497號1樓,121.37084499999999,25.070283
5931171788,泰臨中西藥局,02 -26087538,新北市林口區忠孝1路5號（1樓）,121.36420700000001,25.072862
5931181051,永源藥局,02 -26644588,新北市深坑區北深路3段174號1樓,121.60228400000001,25.00354
5931181104,介新大藥局,02 -26648149,新北市深坑區文化街94號,121.61721000000001,25.001997
5931181159,信東深坑北深藥局,02 -77092976,新北市深坑區北深路3段103號1樓,121.60557,25.001711
5931181195,健康小站藥局,02 -26629568,新北市深坑區埔新里北深路2段75號,121.618358,25.003735
5931181239,怡恩藥局,02 -26620285,新北市深坑區埔新街41號,121.62090900000001,25.00282
5931181248,福康藥粧藥局,02 -26646529,新北市深坑區北深路3段175號（1樓）,121.601678,25.003513
5931190514,碇康藥局,02 -26634229,新北市石碇區潭邊里石崁24－1號,121.65566000000001,24.995847
5931211045,三芝藥師藥局,02 -86353982,新北市三芝區中正路1段43號1樓,121.503175,25.25816
5931211063,富康輝藥局,02 -26363836,新北市三芝區中正路1段86.88號1樓,121.504949,25.256235999999998
5931220017,醫有堂藥局,02 -26382836,新北市石門區中山路32號－1,121.566175,25.289983
5931231127,杏家藥局,02 -26105369,新北市八里區中華路2段256號1樓,121.40531999999999,25.149713000000002
5931231181,八里藥師藥局,02 -26101212,新北市八里區中山路2段226號1樓,121.405178,25.151508
5931231190,龍米藥師藥局,02 -26185812,新北市八里區龍形一街5號1樓,121.450585,25.130454
5931231207,大愛嘉安藥局,02 -26107790,新北市八里區中山路2段422號1樓,121.39985300000001,25.147601
5931231225,小蘋果藥局,02 -26108206,新北市八里區中山路1段229號,121.410983,25.157595999999998
5931231289,天康八里藥局,02 -26101569,新北市八里區中山路2段367號（1樓）,121.398816,25.147009
5931231298,寶格麗藥局,02 -26193008,新北市八里區華峰一街16號1樓,121.39933799999999,25.146873
5931250015,松南藥局,02 -24931085,新北市雙溪區中華路29號,121.865843,25.037108
5931250042,信芳藥局,02 -24931301,新北市雙溪區中華路50號,121.865991,25.037611
5931270026,仁又堂藥局,02 -24982468,新北市金山區信義路17號,121.63732399999999,25.220907999999998
5931270044,金宏仁藥局,02 -24982402,新北巿金山區中山路190巷2號,121.638392,25.221067
5931271103,躍獅五福藥局,02 -24081608,新北市金山區中山路99號1樓,121.63981100000001,25.21912
5931280013,萬里藥局,02 -24922235,新北市萬里區瑪鍊路90號,121.6903086,25.1784668
5931281074,北海岸藥局,02 -24922022,新北市萬里區瑪鍊路98號,121.6905699,25.1786405
5932010019,家佳藥局,03 -3175618,桃園市桃園區瑞慶里莊一街80號,121.293748,25.02199
5932010051,昆明藥局,03 -4614133,桃園市桃園區昆明路5號1樓,121.318242,24.983832
5932010202,安琪兒藥局,03 -3016965,桃園市桃園區莊敬路二段76號1樓,121.29335400000001,25.022817
5932010328,七加恩聯合藥局,03 -3029302,桃園市桃園區中埔二街123號1樓,121.295868,25.011914
5932010337,明欣藥局,03 -3165639,桃園市桃園區南平路206之3號,121.301294,25.019476
5932010408,冠欣藥局,03 -3179163,桃園市桃園區中正路1141之1號,121.29735,25.018096
5932010462,禾康藥局,03 -3254068,桃園市桃園區大業路一段438號,121.311742,25.015386
5932010560,均康藥局,03 -2170172,桃園市桃園區中聖里國鼎一街27號1樓之4,121.287452,24.987256
5932010604,怡合藥局,03 -3150782,桃園市桃園區大業路一段318號,121.31370700000001,25.010460000000002
5932010631,新華興清溪藥局,03 -3330011,桃園市桃園區東門里中山東路10號1樓,121.31361100000001,24.995476999999998
5932010659,宏偉藥師藥局,03 -3698551,桃園市桃園區上海路55號,121.28313999999999,24.989688
5932010668,世興藥局,03 -3635470,桃園市桃園區桃鶯路452號2樓,121.32411200000001,24.974173
5932010702,鴻發藥師藥局,03 -3582468,桃園市桃園區大有路543號,121.317073,25.014902
5932010784,維美藥局,03 -3359033,桃園市桃園區成功路二段87號1樓,121.317057,24.994312
5932010793,安泰藥局,03 -3169685,桃園市桃園區中正路633號2樓,121.30421000000001,25.005317
5932010855,泓德藥局,03 -3169816,桃園市桃園區中正路1089號之1,121.29789199999999,25.016957
5932010891,縣府仰望藥局,03 -3348494,桃園市桃園區中山路323號,121.303427,24.991831
5932010908,大愛藥師藥局,03 -3376771,桃園市桃園區中正路435號,121.30697099999999,25.00095
5932010917,幸運草健保藥局,03 -3379977,桃園市桃園區縣府路280號,121.299352,24.993164
5932011058,富仕康藥局,03 -3391318,桃園市桃園區中華路118號地下1樓,121.308182,24.990228
5932011110,樂安藥局,03 -3250362,桃園市桃園區經國路206號1樓,121.305292,25.017626999999997
5932011147,維格藥局,03 -3016639,桃園市桃園區大興西路二段129號,121.29741100000001,25.010485
5932011218,人仁藥局,03 -3328963,桃園市桃園區南華街180號,121.30718600000002,24.99371
5932011281,克峰藥局,03 -3674520,桃園市桃園區中路街17號,121.32613300000001,25.000355
5932011316,大興藥局,03 -3266868,桃園市桃園區大德一街96號,121.31329099999999,25.015788
5932011361,新生藥局,03 -3354011,桃園市桃園區新民街4號1樓,121.312618,24.9949
5932011370,家福聯合藥局,03 -2289492,桃園市桃園區中山路623號,121.29393999999999,24.990935
5932011503,文安藥局,03 -3558999,桃園市桃園區中正路699號,121.30324099999999,25.006848
5932011512,必安藥局,03 -3324010,桃園市桃園區永樂街64號,121.310997,24.997049
5932011576,三芳藥局,03 -3390986,桃園市桃園區民族路232號,121.307304,24.995578
5932011585,北醫藥局,03 -3575806,桃園市桃園區中正路854號,121.301354,25.011088
5932011610,郁祥藥局,03 -3335495,桃園市桃園區成功里春日路216號,121.315598,24.997215
5932011638,明光藥局,03 -3380427,桃園市桃園區中山東路117之1號,121.316924,24.996889000000003
5932011692,正安藥局,03 -3329461,桃園市桃園區東山里安東街58號,121.31579599999999,24.992651000000002
5932011772,中山藥局,03 -3346614,桃園市桃園區玉山里復興路369號,121.303193,24.990304000000002
5932011870,永祥大藥局,03 -3337161,桃園市桃園區永安路528號,121.29856699999999,25.001808
5932011898,健安藥局,03 -3344624,桃園市桃園區北門里民生路295號,121.31159299999999,24.997472
5932012108,蘇蔡藥局,03 -3639319,桃園市桃園區昆明路9號1樓,121.318067,24.983825
5932012359,長鴻藥師藥局,03 -3324728,桃園市桃園區中興里永安路277之5號,121.30189299999999,24.99905
5932012402,聖昌藥師藥局,03 -3266654,桃園市桃園區莊敬里中正路1238號1樓,121.297478,25.018982
5932012457,禾安連鎖藥局,03 -3318966,桃園市桃園區中山路254號,121.30672,24.992769
5932012493,吉生藥局,03 -3626220,桃園市桃園區延平路32號,121.31414099999999,24.985367999999998
5932012546,奇美大藥局,03 -3587727,桃園市桃園區中正五街185號,121.30138999999998,25.005132999999997
5932012573,悅藥坊人文藥局,03 -3761688,桃園市桃園區桃智路6號,121.29481899999999,24.964674
5932012582,聖元藥局,03 -3584958,桃園市桃園區大興西路二段69巷1號,121.298682,25.011204
5932012591,迦南藥局,03 -3609938,桃園市桃園區國聖一街61號1樓之1,121.288474,24.987211
5932012671,美德藥師藥局,03 -3354160,桃園市桃園區中正路230號,121.31041599999999,24.995863
5932012742,益兒康藥局,03 -3798851,桃園市桃園區國際路二段40號,121.28866299999999,24.991432
5932012804,桃園南平藥局,03 -3165222,桃園市桃園區南平路302－1號1樓,121.29885900000001,25.01855
5932012813,桃園大興藥局,03 -3013222,桃園市桃園區大興西路二段76巷3號,121.298427,25.011825
5932012902,天濟堂藥局,03 -3614983,桃園市桃園區桃鶯路388之8號,121.323058,24.976226999999998
5932012911,中平啄木鳥藥局,03 -2207457,桃園市桃園區中平路136號,121.293056,24.986098000000002
5932012939,安慶盛康藥局,03 -3027267,桃園市桃園區安慶街91號,121.292425,25.018117999999998
5932013007,南門藥局,03 -3335395,桃園市桃園區南華街53號,121.308273,24.990465
5932013016,熊寶寶藥局,03 -3636915,桃園市桃園區延平路111號,121.31478200000001,24.984345
5932013034,永明藥師藥局,03 -3343606,桃園市桃園區永安路264號,121.30398899999999,24.998389000000003
5932013089,力行盛康藥局,03 -3391368,桃園市桃園區力行路98號,121.30269399999999,25.002062
5932013114,仁悅藥局,03 -3361718,桃園市桃園區中山路68號,121.311422,24.994882
5932013123,桃康藥局,03 -3641815,桃園市桃園區桃鶯路203號,121.31844699999999,24.984953
5932013169,和信藥師藥局,03 -3370600,桃園市桃園區大業路一段127號1樓、2樓,121.316526,25.00606
5932013196,北桃藥師藥局,03 -3366816,桃園市桃園區中正路352號,121.30882199999999,24.998458
5932013203,龍城藥局,03 -2170662,桃園市桃園區龍壽里龍城五街60號,121.269826,24.979989
5932013267,合新藥局,03 -3325290,桃園市桃園區自強路89號1樓,121.31813899999999,24.997391
5932013285,復興藥局,03 -3398979,桃園市桃園區復興路57、59號,121.301588,24.991575
5932013301,大象健保藥局,03 -3797028,桃園市桃園區龍安街127號,121.279591,24.990387
5932013310,躍獅省桃藥局,03 -3791488,桃園市桃園區龍壽街24號,121.26968799999999,24.978360000000002
5932013338,合豐藥局,03 -3394007,桃園市桃園區中山東路82號,121.31756000000001,24.996731
5932013356,妮妮藥局,03 -3585982,桃園市桃園區天祥三街38號,121.304272,25.016239000000002
5932013365,方一健保藥局,03 -3364226,桃園市桃園區中山北路133號,121.30299,24.995373
5932013374,芳鄰藥局,03 -3679498,桃園市桃園區昆明路39號,121.317297,24.983712
5932013383,多多藥局,03 -3162133,桃園市桃園區南平路183號1樓,121.302198,25.019457
5932013392,桃園中正藥局,03 -3381600,桃園市桃園區中正路373號,121.307819,24.999589
5932013409,欣立藥局,03 -3792001,桃園市桃園區龍安街181－1號1樓,121.27836200000002,24.992747
5932013418,凱軒藥局,03 -3151006,桃園市桃園區大有路428號2樓,121.319355,25.01125
5932013427,奧美藥局,03 -3321551,桃園市桃園區忠義里大業路一段86號1樓,121.317066,25.00487
5932013436,和康藥局,03 -3672399,桃園市桃園區三民路三段569號1樓,121.307584,24.983947
5932013445,乙川藥局,03 -3368758,桃園市桃園區中正路576號,121.305376,25.003877
5932013463,惠邁健保藥局,03 -3026491,桃園市桃園區莊敬路二段103號1樓,121.292942,25.022428
5932013516,三民益康藥局,03 -3353757,桃園市桃園區三民路一段171號1樓,121.318265,25.000882
5932013534,杏昌藥局,03 -3573268,桃園市桃園區同安里中正路1100號1樓,121.299182,25.0153
5932013589,龍壽大藥局,03 -3705663,桃園市桃園區龍壽街64－1號1樓,121.26913799999998,24.979629
5932013605,新華興藥局,03 -3267777,桃園市桃園區中正路665號,121.303795,25.005963
5932013614,桃元松藥局,03 -3611066,桃園市桃園區建華三街42號,121.311807,24.982917
5932013623,興業盛康藥局,03 -3163569,桃園市桃園區大業路二段15號1樓,121.31123000000001,25.016276
5932013650,金安藥局,03 -3398088,桃園市桃園區南華街148號,121.307648,24.992623000000002
5932013687,桃園春日藥局,03 -3580101,桃園市桃園區春日路878號,121.309278,25.015542
5932013712,星欣藥局,03 -3700552,桃園市桃園區國鼎一街17號1樓,121.288455,24.987682999999997
5932013721,桃園民光藥局,03 -3364888,桃園市桃園區中正路569號,121.304942,25.0041
5932013749,桃園寶山藥局,03 -3250562,桃園市桃園區寶山街72號,121.317456,25.012915
5932013767,小飛象藥局,03 -3552771,桃園市桃園區慈文路192號,121.30408899999999,25.009073
5932013785,愛兒康藥局,03 -3789142,桃園市桃園區龍安街147號1樓,121.27938999999999,24.991297
5932013794,春日盛康藥局,03 -3362359,桃園市桃園區春日路305號,121.31461999999999,24.999216
5932013801,桃園中山藥局,03 -2207168,桃園市桃園區中山路707號,121.291416,24.990788000000002
5932013810,大廟藥局,03 -3337006,桃園市桃園區中山路158號1樓,121.309097,24.993422
5932013856,大滝藥局,03 -3607258,桃園市桃園區龍壽街74－2號,121.268978,24.979995000000002
5932013865,全球龍安藥局,03 -3609639,桃園市桃園區龍安街111號,121.280115,24.989796
5932013874,經國藥局,03 -3151959,桃園市桃園區經國路200號,121.305352,25.017511
5932013883,桃園大有藥局,03 -3460793,桃園市桃園區大有路556號,121.317999,25.013997
5932013892,庭昌藥局,03 -3337238,桃園市桃園區中正路387號Ｂ1樓,121.307675,24.99984
5932013909,莊敬長青藥師藥局,03 -3587676,桃園市桃園區莊敬路一段323號1樓,121.297099,25.023931
5932013918,益壽藥局,03 -3693100,桃園市桃園區中山路828、830、832、834、836號,121.29030700000001,24.990936899999998
5932013927,誠信藥局,03 -3379299,桃園市桃園區中正路535號2樓,121.305582,25.003154000000002
5932013936,家佳盈中西藥局,03 -3350501,桃園市桃園區民生路205號1樓,121.31242900000001,24.995648000000003
5932013945,驊康藥局,03 -3563865,桃園市桃園區大業路一段422號1樓,121.311846,25.014734
5932013954,桃鶯藥局,03 -3675100,桃園市桃園區桃鶯路102號,121.31798500000001,24.985158
5932013963,康橋藥局,03 -2173588,桃園市桃園區國際路1029號,121.289447,24.985184
5932013972,合祥藥局,03 -3703010,桃園市桃園區國際路二段8號1樓,121.28856299999998,24.990445
5932017069,佳赫藥局,03 -3701037,桃園市桃園區龍壽街48號,121.26941399999998,24.979021
5932017096,榮生藥師藥局,03 -3396120,桃園市桃園區民生路275號一樓,121.31177,24.996971
5932017103,立人堂藥局,03 -3372239,桃園市桃園區中山路397號,121.30085700000001,24.99164
5932017112,全安藥師藥局,03 -3023107,桃園市桃園區寶慶路429號,121.290071,25.018739
5932017274,同德藥局（原為桃得藥師藥局）,03 -2150270,桃園市桃園區同德十街43號,121.29306100000001,25.018085
5932017309,達安藥師藥局,03 -3583582,桃園市桃園區大有路646號一樓,121.31683999999998,25.01602
5932018520,保安藥師藥局,03 -3578722,桃園市桃園區春日路一三七二號,121.30581399999998,25.026901000000002
5932018539,新永安藥師藥局,03 -3471180,桃園市桃園區永安路466號,121.29938700000001,25.000815
5932018548,五代全民藥局,03 -3355001,桃園市桃園區中山路九十七號,121.31066299999999,24.994244000000002
5932018593,品一藥局,03 -3638510,桃園市桃園區建新街76號,121.311821,24.982609
5932018628,民富大藥局,03 -3469976,桃園市桃園區大有路488號,121.318529,25.012921
5932018664,廣文藥局,03 -3380330,桃園市桃園區廣文街29號,121.31249299999999,24.993429000000003
5932018842,宏升藥局,03 -3672307,桃園市桃園區三民路三段512號,121.30736100000001,24.9832
5932018922,聖欣藥局,03 -3328832,桃園市桃園區中山路523號一樓,121.29710700000001,24.991039999999998
5932018931,滿庭芳藥局,03 -3379496,桃園市桃園區三民路三段282號,121.30644,24.990732
5932018940,均安藥局,03 -3581695,桃園市桃園區寶山街61號,121.31770800000001,25.012710000000002
5932019045,大一藥局,03 -2171836,桃園市桃園區中山路684之一號一樓,121.29463,24.991196
5932019116,慈安藥局,03 -3369599,桃園市桃園區永安路383號,121.29898200000001,25.000863
5932019143,弘光藥師藥局,03 -2170167,桃園市桃園區國際路一段1135號,121.289096,24.987737
5932019152,馨丰藥局,03 -3319628,桃園市桃園區育樂街23號1樓,121.303676,24.99128
5932019330,同生藥師藥局,03 -3349791,桃園市桃園區永安路二五九號一樓,121.302599,24.998701999999998
5932019563,親子藥局,03 -3172318,桃園市桃園區南平路195號,121.301927,25.019356
5932019581,莘莘藥局,03 -3170681,桃園市桃園區莊敬路一段368號,121.29566200000001,25.023754999999998
5932019901,正欣藥局,03 -3174677,桃園市桃園區莊敬路一段三四二之六號一樓,121.304505,25.027071
5932019929,元氣藥局,03 -3332201,桃園市桃園區民光東路一Ｏ九號,121.318302,25.007898
593201A015,悅民藥局,03 -3350452,桃園市桃園區中山東路119－1號,121.317275,24.996861
593201A195,力美藥局,03 -3334191,桃園市桃園區永安路三七七號,121.299194,25.000664
593201A284,康泰藥局,03 -3588299,桃園市桃園區大業路一段三二三號,121.312731,25.011359
593201A435,勝祥藥局,03 -3473856,桃園市桃園區中正路五五八號二樓,121.30559,25.003531
593201A499,永安藥局,03 -3175777,桃園市桃園區寶山街二三五號一樓之二,121.315073,25.011682999999998
593201A506,永忻藥局,03 -3587669,桃園市桃園區大興路一九三號一樓,121.311981,25.015655
593201A542,昌維藥師藥局,03 -3315091,桃園市桃園區縣府路二二號二樓,121.30175600000001,24.99217
593201A604,啄木鳥藥局,03 -3467698,桃園縣桃園市南平路411號,121.29634209999999,25.017198
593201A631,大國民藥局,03 -3355575,桃園市桃園區中正路578號1樓,121.30528799999999,25.004029
593201A640,大心藥局,03 -2209842,桃園市桃園區中平路141號,121.29338100000001,24.986273
593201A668,佑您康聯合藥局,03 -3463999,桃園市桃園區寶山街385號,121.311714,25.010673999999998
593201A695,安祐藥局,03 -3166889,桃園市桃園區南平路516之1號,121.29375,25.016335
593201A748,大田大藥局,03 -3372886,桃園市桃園區中正路380號,121.30814699999999,24.999465
5932020146,德泰藥局,03 -4686457,桃園市中壢區健行路127號,121.227326,24.949676
5932020217,仁義大藥局,03 -4250098,桃園市中壢區興平里興隆三街63號,121.22072800000001,24.964765
5932020324,回生藥局,03 -4616483,桃園市中壢區福州二街408號,121.232031,24.967601000000002
5932020360,日進藥局,03 -4569132,桃園市中壢區中山東路二段156號,121.239356,24.952761
5932020459,新元藥局,03 -4563356,桃園市中壢區龍平里龍東路44號,121.25020500000001,24.928402
5932020495,金陵藥局,03 -4589097,桃園市中壢區龍岡路3段200號,121.234029,24.935205
5932020502,禾安藥局,03 -4627066,桃園市中壢區福德路52號1F,121.258513,24.974320000000002
5932020548,生富藥師藥局,03 -4941475,桃園市中壢區新明里中央西路二段76號,121.216159,24.958476
5932020575,國泰藥局,03 -4937136,桃園市中壢區中正路342號,121.21708000000001,24.955503
5932020637,日和藥局,03 -4556863,桃園市中壢區中原里興農路98號,121.257319,24.973446
5932020691,崧德堂藥局,03 -4555035,桃園市中壢區文化路362號,121.25076200000001,24.979176000000002
5932020717,成星藥局,03 -4528435,桃園市中壢區水尾里環北路437號,121.22681000000001,24.965854999999998
5932020753,立昇藥局,03 -4557032,桃園市中壢區成功里成功路123號,121.259607,24.976020000000002
5932020940,仁德堂藥局,03 -4936375,桃園市中壢區中山路481號,121.21543999999999,24.956854
5932021036,廣怡藥局,03 -4366885,桃園市中壢區華勛街256號,121.260342,24.948653
5932021045,井田藥局,03 -4572003,桃園市中壢區東興里中北路二段八號一樓,121.22327,24.949616
5932021090,新生藥師藥局,03 -4919796,桃園市中壢區民權路52號,121.217215,24.956081
5932021214,新象藥局,03 -4277585,桃園市中壢區元化路62號,121.22761899999999,24.957672
5932021269,優良藥局,03 -4612336,桃園市中壢區長春路20號,121.249897,24.979073
5932021358,瑞康藥局,03 -4612200,桃園市中壢區福州二街475號,121.23350900000001,24.96825
5932021401,懷仁藥師健保藥局,03 -4378466,桃園市中壢區中北路93號1樓,121.237951,24.956528
5932021438,全球永美大藥局,03 -4661839,桃園市中壢區中山東路二段530號1至2樓,121.24538600000001,24.946803
5932021554,領耀大藥局,03 -4253038,桃園市中壢區中央里元化路97號1樓,121.228241,24.958397
5932021643,同慶大藥局,03 -4688239,桃園市中壢區健行路52、54號1樓,121.22854299999999,24.947143
5932021670,日光健康藥局,03 -4383559,桃園市中壢區華祥一街2號1樓,121.260626,24.94827
5932021689,立康專業藥局,03 -4553121,桃園市中壢區莊敬路865號,121.254319,24.963756
5932021803,好生活藥師藥局,03 -4683698,桃園市中壢區龍岡路二段116號,121.229074,24.945399
5932021812,慧中健保藥局,03 -4556129,桃園市中壢區成章二街141號1樓,121.256795,24.980248
5932021821,佳佳藥局,03 -4028216,桃園市中壢區中央西路二段210號1樓,121.212884,24.960028
5932021830,億源藥局,03 -4595111,桃園市中壢區林森路176號,121.226753,24.943995
5932021885,誠新藥局,03 -4517296,桃園市中壢區新中北路二段487號1樓,121.26431399999998,24.955844
5932022051,正翰藥師藥局,03 -4664171,桃園市中壢區龍東路498號,121.256946,24.934817000000002
5932022104,彤顏醫美藥局,03 -4272798,桃園市中壢區元化路275之5號,121.22555700000001,24.962329
5932022159,躍獅新明藥局,03 -2813361,桃園市中壢區新明路66號1樓,121.215023,24.958683999999998
5932022257,星康生活藥局,03 -4252869,桃園市中壢區中美路二段94號,121.221845,24.960046
5932022300,育康藥局,03 -4278266,桃園市中壢區中正路366號,121.216451,24.955607999999998
5932022319,九禾藥局,03 -2805283,桃園市中壢區九和五街9號1樓,121.22376200000001,24.964595000000003
5932022346,宜美大藥局,03 -4637687,桃園市中壢區莊敬路716號,121.256869,24.96642
5932022355,新家福藥局,03 -4621658,桃園市中壢區福州二街419號,121.232452,24.967997
5932022373,得康藥局,03 -4686738,桃園市中壢區龍岡路二段89、91號,121.231292,24.939096
5932022499,大和藥局,03 -4260298,桃園市中壢區元化路二段66號,121.221173,24.962699
5932022515,惠博藥師藥局,03 -4518884,桃園市中壢區環北路391號,121.225701,24.965956
5932022524,家佳聯合藥局,03 -4273960,桃園市中壢區中光路14號,121.225605,24.957175
5932022533,安和藥局,03 -4378627,桃園市中壢區龍東路368號1樓,121.255567,24.932476
5932022551,宏奇藥局,03 -4635979,桃園市中壢區延平路249號,121.227002,24.961474
5932022579,東南藥局,03 -4273116,桃園市中壢區慈惠三街137號,121.22550600000001,24.964279
5932022631,中壢中正藥局,03 -4014100,桃園市中壢區中正路363、365號,121.198408,24.973437
5932022640,博士藥師藥局,03 -4280557,桃園市中壢區健行路220號,121.228102,24.94748
5932022659,安利藥局,03 -4562824,桃園市中壢區龍東路504號,121.25703600000001,24.934909
5932022668,里安藥局,03 -4250799,桃園市中壢區元化路83號,121.228206,24.958046
5932022766,佳敬藥局,03 -2713595,桃園市中壢區莊敬路160號,121.257318,24.967963
5932022828,立安藥局,03 -4520898,桃園市中壢區中華路一段302號2樓,121.257277,24.972735999999998
5932022846,千芮藥局,03 -4516742,桃園市中壢區中原里忠孝路6號,121.25706100000001,24.972642
5932022917,仁心藥局,03 -4617575,桃園市中壢區福州一街79號,121.231151,24.965215
5932022926,益康藥局,03 -4950077,桃園市中壢區新明路36號,121.21481299999999,24.957878
5932022971,得群藥局,03 -4535953,桃園市中壢區自強六路42號,121.247932,24.97409
5932022980,美佑康活力藥局,03 -2810018,桃園市中壢區五福里中正路627號,121.210803,24.959475
5932022999,新資生福州大藥局,03 -4638812,桃園市中壢區福州二街409號,121.23204199999999,24.967887
5932023012,鴻安中西藥局,03 -4520615,桃園市中壢區新中北路二段191號1樓,121.262542,24.955975
5932023021,辰鴻藥局,03 -4638639,桃園市中壢區環中東路110號,121.258531,24.965266
5932023049,惠安藥局,03 -4926750,桃園市中壢區中山路452號1樓,121.216749,24.956893
5932023058,健行藥局,03 -4681988,桃園市中壢區健行路139號,121.22746699999999,24.949433
5932023094,中壢民權藥局,03 -4014961,桃園市中壢區民權路326、328號,121.217593,24.962847
5932023110,長偕社區藥局,03 -4631995,桃園市中壢區環中東路160號,121.257279,24.964722000000002
5932023147,杏一中壢天晟藥局,03 -4554517,桃園市中壢區延平路173號1樓,121.229118,24.962656
5932023156,中民社區藥局,03 -4922642,桃園市中壢區民族路二段182號,121.20336599999999,24.957402
5932023165,資生內壢大藥局,03 -4628651,桃園市中壢區成章一街162號1樓,121.25561499999999,24.976262
5932023174,康華藥局,03 -4632313,桃園市中壢區忠孝路14號1樓,121.25696699999999,24.972820000000002
5932023183,佳華藥局,03 -4278960,桃園市中壢區六和路46號,121.22429199999999,24.964613
5932023192,聖康藥局,03 -2871491,桃園市中壢區洽溪里永平街63號1樓,121.20334,25.007593
5932023218,中壢環東藥局,03 -4562345,桃園市中壢區中山東路二段193號,121.240399,24.951710000000002
5932023254,博鈞藥局,03 -4256093,桃園市中壢區元化路226號2樓,121.226598,24.961208
5932023263,中國藥師藥局,03 -4930405,桃園市中壢區中央西路二段34號,121.21751,24.958232000000002
5932023272,龍東藥局,03 -4383088,桃園市中壢區龍東路205號,121.252338,24.929655
5932023281,裕翔藥局,03 -4355499,桃園市中壢區榮民路48號1樓,121.260485,24.969451
