id,inst_id,get
V10683,5912013092,2020-02-11 16:41:25
Q10544,5912010779,2020-02-11 17:27:33
H10029,5912010215,2020-02-14 10:57:29
C10768,5912042520,2020-02-12 14:11:46
D10283,5912012139,2020-02-10 14:17:45
I10471,5912010779,2020-02-13 11:2:43
A10901,5912050040,2020-02-14 14:36:28
P10960,5912042351,2020-02-13 10:8:33
O10529,5912012737,2020-02-10 10:17:11
R10342,5912010215,2020-02-15 12:51:6
I10007,5912012988,2020-02-13 16:35:36
Z10181,5912013243,2020-02-09 18:55:58
Q10006,5912010528,2020-02-10 11:21:8
Z10491,5912041685,2020-02-12 10:28:10
G10487,5912040035,2020-02-11 10:46:59
O10527,5912040473,2020-02-15 14:17:11
I10291,5912042664,2020-02-12 13:27:1
E10189,5912012353,2020-02-15 18:51:8
A10581,5912013412,2020-02-13 16:31:20
H10724,5912042235,2020-02-15 12:33:26
N10606,5912010331,2020-02-09 15:24:53
F10815,5912012979,2020-02-13 16:24:35
B10283,5912010313,2020-02-09 11:42:57
B10895,5912040491,2020-02-14 15:14:55
F10048,5912013252,2020-02-15 12:47:54
G10561,5912042459,2020-02-14 14:14:13
S10771,5912042637,2020-02-15 10:6:47
M10033,5912013154,2020-02-09 10:7:59
J10329,5912012988,2020-02-09 18:2:52
O10717,5912013396,2020-02-12 11:6:49
T10988,5912012148,2020-02-10 18:46:24
B10068,5912010046,2020-02-15 17:20:4
B10582,5912042422,2020-02-11 14:9:39
T10433,5912012406,2020-02-15 12:28:51
F10198,5912013216,2020-02-15 11:1:40
H10186,5912042235,2020-02-11 11:18:48
B10749,5912010484,2020-02-13 15:57:13
G10610,5912013341,2020-02-09 10:34:6
X10149,5912013225,2020-02-13 18:41:16
H10510,5912012139,2020-02-10 12:6:26
G10114,5912012157,2020-02-15 16:34:25
T10572,5912013092,2020-02-10 16:48:13
I10190,5912042744,2020-02-10 10:30:14
R10357,5912042637,2020-02-12 10:17:4
X10156,5912013092,2020-02-11 16:31:12
B10961,5912041827,2020-02-11 10:50:43
P10022,5912042744,2020-02-15 17:58:36
C10126,5912042098,2020-02-10 11:32:38
V10835,5912042735,2020-02-11 17:15:13
H10806,5912042098,2020-02-09 16:29:57
H10781,5912013396,2020-02-14 18:48:48
P10189,5912010724,2020-02-12 10:29:50
H10949,2312041028,2020-02-09 10:34:6
M10514,5912010322,2020-02-12 14:43:57
A10396,5912012139,2020-02-13 17:38:50
S10369,5912040106,2020-02-12 13:59:28
E10810,5912042771,2020-02-09 12:15:57
Q10355,5912040106,2020-02-09 12:19:5
D10977,5912040106,2020-02-09 18:21:16
Y10085,5912010313,2020-02-15 17:58:13
H10732,5912013396,2020-02-10 13:40:53
A10807,5912012773,2020-02-15 18:33:30
Q10349,5912012148,2020-02-15 17:20:38
O10683,5912042744,2020-02-13 11:20:57
O10036,5912042708,2020-02-11 16:46:45
O10739,5912042155,2020-02-12 15:38:30
O10672,5912051216,2020-02-14 16:26:27
M10854,2312010014,2020-02-11 15:21:0
N10324,5912013341,2020-02-12 11:32:13
F10720,5912042744,2020-02-11 17:59:18
G10398,5912041685,2020-02-13 18:40:10
T10272,5912012479,2020-02-13 12:23:45
N10091,5912010224,2020-02-11 11:27:15
E10668,5912013396,2020-02-13 17:29:21
E10102,5912012148,2020-02-11 11:14:52
X10272,5912012077,2020-02-09 15:35:50
H10585,5912042404,2020-02-14 13:29:11
O10062,5912012479,2020-02-12 16:15:40
Y10380,5912042664,2020-02-11 10:53:51
Y10549,5912012157,2020-02-13 11:54:24
Z10999,5912051403,2020-02-14 12:29:45
E10666,5912010484,2020-02-12 11:39:48
K10016,5912040553,2020-02-13 15:6:14
Z10096,5912042726,2020-02-11 10:12:56
X10088,5912013163,2020-02-10 11:40:54
S10191,5912010206,2020-02-15 18:15:27
F10706,5912013225,2020-02-09 16:29:38
X10923,5912013350,2020-02-10 18:23:44
L10262,5912013341,2020-02-14 12:22:12
P10715,5912012569,2020-02-09 17:34:28
B10317,2312041028,2020-02-11 17:41:40
J10411,5912012059,2020-02-13 13:44:6
K10872,5912012139,2020-02-11 10:59:34
N10432,5912012120,2020-02-09 10:41:10
G10910,5912011865,2020-02-11 11:49:30
D10788,5912041881,2020-02-14 11:12:57
U10643,5912010215,2020-02-12 16:54:46
I10634,5912013387,2020-02-10 17:32:57
N10127,5912041685,2020-02-09 12:3:44
U10711,5912051350,2020-02-15 13:54:18
Y10040,5912010224,2020-02-13 14:10:9
D10695,5912010313,2020-02-11 18:59:33
H10772,5912040080,2020-02-13 13:7:22
B10770,5912042217,2020-02-09 10:45:58
L10481,5912012077,2020-02-14 10:46:42
L10054,5912013421,2020-02-09 16:4:37
L10868,5912010313,2020-02-10 12:12:32
X10866,5912012022,2020-02-11 10:53:35
I10316,5912010046,2020-02-10 15:17:2
M10569,5912042235,2020-02-14 17:20:57
C10427,5912012933,2020-02-09 16:46:39
W10687,5912010528,2020-02-09 12:27:39
V10903,5912013252,2020-02-13 18:34:41
Y10081,5912041881,2020-02-12 16:47:23
A10387,5912042351,2020-02-11 12:51:0
H10252,5912013421,2020-02-11 14:51:6
T10605,5912042351,2020-02-15 18:6:46
A10955,5912042422,2020-02-13 10:27:2
F10392,2312050018,2020-02-15 14:21:24
K10326,5912010215,2020-02-11 15:50:46
D10343,5912012746,2020-02-14 14:14:37
A10107,5912013396,2020-02-12 13:5:14
V10459,5912012291,2020-02-15 12:35:1
Y10454,5912042351,2020-02-10 11:17:1
F10091,5912010224,2020-02-11 13:55:25
F10396,5912012737,2020-02-13 15:30:35
O10054,5912012148,2020-02-09 18:58:50
L10211,5912013378,2020-02-13 13:0:58
V10192,5912010331,2020-02-13 11:38:55
S10456,5912012942,2020-02-09 16:30:51
W10088,5912051412,2020-02-13 12:51:31
U10166,5912010322,2020-02-12 12:23:38
G10409,5912012157,2020-02-10 17:39:40
I10170,5912013163,2020-02-11 12:59:25
K10599,5912042637,2020-02-11 18:24:50
M10834,5912013378,2020-02-15 13:48:25
K10230,5912042726,2020-02-13 13:29:2
K10056,5912013387,2020-02-11 16:37:20
C10751,5912012308,2020-02-15 13:52:6
N10656,5912041738,2020-02-12 18:18:26
D10790,5912013163,2020-02-09 15:8:9
N10632,5912040491,2020-02-11 15:56:50
S10639,5912012353,2020-02-11 10:3:39
L10980,5912012291,2020-02-12 14:21:36
A10449,5912010206,2020-02-09 15:55:30
V10933,5912040491,2020-02-10 16:49:46
T10273,5912040106,2020-02-09 18:29:11
P10724,5912010779,2020-02-09 17:6:0
J10288,5912012666,2020-02-14 12:26:39
D10437,5912042098,2020-02-10 13:47:41
H10547,5912040473,2020-02-12 18:9:40
U10573,5912013243,2020-02-15 17:5:56
N10794,5912013225,2020-02-13 13:41:17
Q10212,5912012139,2020-02-15 16:31:52
G10044,5912051350,2020-02-10 18:3:41
C10983,5912041738,2020-02-09 10:24:30
A10160,5912042664,2020-02-14 14:27:49
M10803,5912051403,2020-02-10 10:23:14
R10887,5912010331,2020-02-15 16:37:33
H10096,5912012022,2020-02-10 12:51:41
F10481,5912042459,2020-02-12 17:40:37
Q10545,5912012059,2020-02-11 16:8:9
H10463,5912042735,2020-02-12 17:18:32
T10295,5912012308,2020-02-09 11:4:8
B10563,5912013207,2020-02-12 17:52:28
I10759,5912040553,2020-02-15 11:15:51
K10984,5912013341,2020-02-14 11:17:34
I10830,5912040222,2020-02-09 11:48:16
O10163,5912041827,2020-02-15 17:43:57
T10411,5912040035,2020-02-09 16:35:7
L10051,5912013083,2020-02-15 18:50:31
R10664,5912012308,2020-02-10 13:15:40
J10982,5912051412,2020-02-12 10:44:11
P10892,5912012988,2020-02-10 13:44:10
A10800,5912013350,2020-02-15 13:25:29
K10877,5912012139,2020-02-11 11:10:25
C10907,5912040553,2020-02-13 14:57:13
H10535,5912010313,2020-02-10 13:0:55
E10389,5912010215,2020-02-11 10:16:45
T10991,5912042735,2020-02-13 13:13:10
T10207,5912010528,2020-02-10 17:25:48
O10378,5912040473,2020-02-11 16:54:29
J10114,5912042422,2020-02-13 15:29:56
S10863,2312041028,2020-02-12 14:33:18
J10635,5912013350,2020-02-14 17:43:28
M10709,5912012988,2020-02-15 10:46:40
F10716,5912042771,2020-02-13 16:53:44
R10076,5912012844,2020-02-10 11:25:50
S10463,5912012979,2020-02-14 13:55:50
P10601,5912012666,2020-02-10 10:30:40
V10474,5912040080,2020-02-14 13:7:13
D10148,5912012746,2020-02-13 16:24:29
T10489,5912012773,2020-02-12 18:47:6
P10824,5912012988,2020-02-13 17:38:38
S10535,5912013207,2020-02-09 13:39:55
O10351,5912012291,2020-02-10 11:47:30
Y10376,5912013421,2020-02-12 13:50:42
O10723,5912013225,2020-02-11 12:2:20
Y10350,5912040035,2020-02-12 17:45:38
P10400,5912051403,2020-02-14 14:43:18
S10165,5912051216,2020-02-15 17:10:31
B10002,5912012120,2020-02-15 10:56:45
T10083,5912013421,2020-02-10 15:35:17
T10671,5912012157,2020-02-14 15:17:6
Y10697,5912010484,2020-02-09 11:27:45
Y10562,5912040473,2020-02-13 13:44:38
Z10375,5912040035,2020-02-12 11:47:6
F10522,5912012139,2020-02-11 13:46:25
W10390,5912013083,2020-02-10 16:37:14
V10600,5912042664,2020-02-15 18:16:18
B10010,5912010779,2020-02-09 11:36:21
J10399,5912012737,2020-02-15 12:13:3
Z10119,5912012844,2020-02-09 17:38:20
O10836,5912012737,2020-02-11 16:21:40
K10095,5912042217,2020-02-14 11:17:28
Z10189,5912040473,2020-02-12 16:6:8
K10047,5912012308,2020-02-14 16:5:49
R10669,5912042664,2020-02-15 14:23:40
M10352,5912013207,2020-02-13 17:58:7
B10600,5912041952,2020-02-15 17:36:10
L10883,5912012988,2020-02-10 12:27:12
V10291,5912013387,2020-02-15 10:34:58
V10761,2312050018,2020-02-15 13:29:10
Z10859,5912051412,2020-02-10 11:19:3
O10342,5912051092,2020-02-10 16:35:22
J10214,5912013083,2020-02-11 18:47:14
V10342,5912012844,2020-02-09 16:5:31
G10606,5912012569,2020-02-14 16:40:30
P10379,5912042155,2020-02-09 16:58:29
O10511,2312010014,2020-02-12 18:45:9
D10791,5912042735,2020-02-15 14:42:18
Y10849,5912042708,2020-02-12 14:30:0
W10358,5912013378,2020-02-13 14:41:1
K10660,5912013378,2020-02-13 15:32:49
D10945,5912042098,2020-02-11 16:35:51
K10798,5912010724,2020-02-15 12:18:37
B10981,5912041738,2020-02-15 11:34:12
E10004,2312041028,2020-02-09 15:49:4
E10151,5912051216,2020-02-11 12:56:29
A10377,5912013421,2020-02-09 11:44:19
Z10768,5912010215,2020-02-10 10:6:14
O10872,5912012737,2020-02-10 15:56:5
L10341,5912012844,2020-02-09 16:39:52
Z10650,5912051403,2020-02-14 15:18:1
U10907,5912012139,2020-02-13 16:42:9
H10336,5912013207,2020-02-15 11:57:19
I10131,5912013412,2020-02-13 17:48:12
I10205,5912012746,2020-02-09 18:4:51
D10145,5912050040,2020-02-14 13:23:2
L10806,5912012844,2020-02-14 15:9:36
P10074,5912051216,2020-02-13 16:32:57
A10310,5912042771,2020-02-15 14:19:22
V10701,5912013234,2020-02-10 11:57:27
B10291,5912010528,2020-02-09 12:52:14
O10101,5912013234,2020-02-11 16:36:57
R10307,5912012059,2020-02-09 11:25:24
U10162,5912042726,2020-02-15 17:20:8
P10940,5912012139,2020-02-10 15:0:37
G10728,5912013243,2020-02-15 14:44:0
I10727,5912012139,2020-02-15 14:2:38
E10787,5912040222,2020-02-11 15:39:28
J10829,5912013207,2020-02-09 17:53:30
C10435,5912040035,2020-02-15 16:42:19
A10039,2312050018,2020-02-09 14:27:12
L10401,5912012942,2020-02-15 13:57:7
X10910,5912012291,2020-02-12 17:13:54
C10670,5912040473,2020-02-09 17:0:12
L10243,5912042235,2020-02-15 13:59:47
N10998,5912040473,2020-02-12 17:9:13
M10172,5912041881,2020-02-11 10:45:37
Y10585,5912040222,2020-02-09 17:51:43
O10978,5912010779,2020-02-12 16:5:22
T10967,5912013083,2020-02-11 14:36:59
K10310,5912013252,2020-02-15 10:17:25
Q10659,5912010779,2020-02-13 16:18:56
M10398,5912012139,2020-02-09 17:57:21
M10986,5912012157,2020-02-15 11:26:58
A10151,5912042708,2020-02-10 16:32:17
T10492,5912012353,2020-02-12 18:48:8
F10931,5912012148,2020-02-09 11:9:54
C10701,5912010779,2020-02-14 16:12:8
K10522,5912012353,2020-02-13 14:21:48
Q10881,5912041952,2020-02-11 10:58:19
Z10292,5912012773,2020-02-10 11:46:34
X10714,5912013154,2020-02-11 18:46:39
X10505,5912040106,2020-02-12 18:35:17
A10119,5912040222,2020-02-09 18:33:21
K10460,5912012737,2020-02-14 17:26:23
N10922,5912040473,2020-02-12 11:34:40
Y10171,5912051350,2020-02-15 18:29:35
H10073,5912010724,2020-02-11 14:37:20
Q10286,5912042726,2020-02-13 10:32:18
F10087,5912042771,2020-02-13 11:33:37
V10878,5912042066,2020-02-11 12:14:51
V10503,5912042726,2020-02-14 11:21:38
N10485,5912011865,2020-02-15 13:27:45
W10584,5912040080,2020-02-11 15:58:40
U10604,5912012764,2020-02-13 16:1:42
J10200,5912042351,2020-02-09 14:49:12
L10136,2312050018,2020-02-10 11:0:52
S10690,5912010046,2020-02-12 12:30:21
X10069,5912042762,2020-02-13 11:46:46
O10581,5912012773,2020-02-10 16:58:53
M10214,5912042098,2020-02-10 14:36:1
B10458,5912012746,2020-02-10 14:50:31
T10181,5912012942,2020-02-14 18:14:56
A10881,5912012844,2020-02-13 15:47:39
U10333,5912040222,2020-02-10 15:46:19
H10080,5912042351,2020-02-10 10:49:37
V10371,5912012979,2020-02-12 10:56:58
A10923,5912042637,2020-02-10 17:0:30
G10655,5912010322,2020-02-13 16:40:33
I10966,5912042637,2020-02-12 11:11:52
P10603,5912012746,2020-02-13 13:20:29
X10020,5912042637,2020-02-12 12:3:48
Z10451,5912051350,2020-02-10 18:19:5
H10846,5912012933,2020-02-09 12:7:5
O10719,5912012764,2020-02-09 15:46:10
X10182,5912040222,2020-02-12 10:23:57
B10292,5912040473,2020-02-14 15:24:20
K10393,5912010313,2020-02-14 16:38:41
W10507,5912051216,2020-02-13 10:17:57
C10980,5912042351,2020-02-10 13:41:25
T10179,5912010313,2020-02-15 18:20:15
H10594,5912012077,2020-02-13 13:16:23
U10152,5912042726,2020-02-11 17:32:1
S10430,5912042717,2020-02-14 11:44:33
Z10733,5912012773,2020-02-12 14:49:42
A10578,5912012844,2020-02-09 11:48:43
R10399,5912012059,2020-02-09 10:52:34
R10823,5912013421,2020-02-13 17:47:6
Y10159,5912042066,2020-02-14 13:17:45
V10500,5912013207,2020-02-12 12:24:34
D10044,5912042217,2020-02-11 12:44:58
R10094,5912042235,2020-02-13 14:40:32
S10833,5912042155,2020-02-14 14:11:16
T10286,5912042351,2020-02-15 11:48:16
R10855,5912012979,2020-02-15 15:31:42
Y10907,5912051216,2020-02-10 12:58:1
T10826,5912013234,2020-02-10 18:40:0
V10786,5912010313,2020-02-10 10:3:3
Z10766,5912042098,2020-02-15 17:12:48
K10112,5912042459,2020-02-09 16:37:44
C10962,5912042744,2020-02-13 16:39:35
P10706,5912042520,2020-02-11 12:58:9
M10815,5912051092,2020-02-11 10:48:3
V10673,5912041827,2020-02-10 11:22:26
T10652,5912010484,2020-02-12 16:16:26
L10915,5912010046,2020-02-12 10:42:36
M10716,5912040473,2020-02-11 12:43:27
K10687,5912042217,2020-02-10 15:7:47
R10640,5912012620,2020-02-09 14:25:27
C10413,5912051350,2020-02-09 18:42:20
J10476,5912041738,2020-02-12 17:42:41
V10064,5912042664,2020-02-11 11:42:5
I10357,5912012844,2020-02-14 18:5:15
L10185,5912051350,2020-02-13 14:0:24
T10425,5912013243,2020-02-09 16:24:42
F10056,5912013387,2020-02-10 11:9:48
U10777,5912012291,2020-02-13 11:12:51
C10573,5912013341,2020-02-13 14:38:4
L10394,2312041028,2020-02-15 12:25:1
I10684,5912013252,2020-02-14 11:38:50
T10653,5912013350,2020-02-11 13:5:37
B10185,5912051350,2020-02-09 16:16:6
Q10203,5912051403,2020-02-12 12:54:11
L10967,5912051412,2020-02-10 16:42:19
E10556,5912042664,2020-02-15 14:2:11
F10729,5912010484,2020-02-14 17:46:30
I10277,5912042762,2020-02-12 16:7:9
M10425,5912051350,2020-02-09 11:48:9
G10588,5912042155,2020-02-14 12:34:44
T10688,5912050040,2020-02-12 16:29:23
F10891,5912013252,2020-02-15 16:22:20
A10180,5912013387,2020-02-09 14:8:49
W10108,5912012764,2020-02-10 11:36:46
D10522,5912042217,2020-02-12 15:19:5
Q10919,5912042098,2020-02-15 17:59:49
F10425,5912042726,2020-02-10 13:49:27
R10261,5912051216,2020-02-10 17:37:22
Z10515,5912040222,2020-02-11 16:12:47
Q10005,5912010046,2020-02-14 16:44:6
U10665,5912012988,2020-02-12 13:6:53
Q10652,5912040035,2020-02-13 11:9:38
N10763,5912010313,2020-02-15 11:39:10
U10262,5912013216,2020-02-13 17:45:28
M10777,5912010322,2020-02-10 12:4:45
K10088,5912012764,2020-02-12 10:58:49
S10832,2312041028,2020-02-12 11:15:41
D10320,5912013378,2020-02-15 15:53:40
J10195,5912010046,2020-02-15 13:34:48
S10698,5912042098,2020-02-14 15:59:48
C10380,5912012979,2020-02-09 10:35:50
Y10753,5912042217,2020-02-14 16:7:38
O10069,5912051092,2020-02-09 17:22:37
A10949,5912012764,2020-02-10 13:13:33
E10003,5912010313,2020-02-15 16:18:0
O10180,5912012844,2020-02-10 15:16:49
G10651,5912012933,2020-02-13 16:22:45
N10702,5912040222,2020-02-09 18:31:35
O10574,5912041685,2020-02-11 18:49:53
R10108,5912012308,2020-02-13 10:6:41
L10780,5912042762,2020-02-09 10:53:46
F10651,5912040106,2020-02-14 14:38:15
K10596,5912012120,2020-02-12 17:4:6
V10567,5912013207,2020-02-10 17:32:23
Y10114,5912013225,2020-02-09 16:16:31
L10896,5912012157,2020-02-14 18:53:0
U10456,2312010014,2020-02-13 18:19:34
C10845,5912051412,2020-02-11 13:39:54
M10950,5912013396,2020-02-11 13:55:6
S10741,5912042726,2020-02-09 14:14:7
G10912,5912012988,2020-02-11 15:45:53
J10292,5912012291,2020-02-15 17:39:22
V10223,5912011865,2020-02-11 13:52:36
Z10358,5912012291,2020-02-12 12:55:51
Q10138,5912010528,2020-02-10 17:49:40
L10175,5912050040,2020-02-10 16:40:57
X10730,5912012979,2020-02-09 11:11:57
O10831,5912013396,2020-02-14 14:30:55
C10624,5912051216,2020-02-12 13:38:5
W10871,5912013252,2020-02-12 17:1:54
K10027,5912010046,2020-02-11 16:48:20
K10690,5912042637,2020-02-11 18:57:37
Z10270,5912040035,2020-02-11 10:59:32
M10337,5912051216,2020-02-13 15:19:52
S10443,5912050040,2020-02-12 16:56:12
X10467,5912013378,2020-02-09 16:48:57
R10795,5912042637,2020-02-09 10:7:34
R10800,5912013396,2020-02-09 10:56:14
B10142,5912051350,2020-02-13 18:47:20
D10639,5912012764,2020-02-14 10:23:26
M10901,5912041738,2020-02-14 12:46:49
Q10746,5912042217,2020-02-11 11:6:53
H10755,5912012942,2020-02-14 18:57:17
O10164,5912012353,2020-02-14 17:8:18
W10992,5912042459,2020-02-09 12:14:40
L10885,5912042744,2020-02-14 11:40:26
I10595,5912012022,2020-02-11 16:43:57
T10646,5912012988,2020-02-13 13:30:49
O10459,5912010215,2020-02-13 13:35:35
K10625,5912012308,2020-02-13 18:16:11
X10307,5912013412,2020-02-14 13:3:11
P10047,5912040080,2020-02-11 10:59:54
F10033,5912012120,2020-02-14 12:44:53
K10127,5912040553,2020-02-11 13:29:43
G10072,5912042762,2020-02-13 16:28:13
I10142,5912012942,2020-02-14 13:37:38
X10568,2312041028,2020-02-15 14:12:24
Q10051,5912010331,2020-02-09 12:44:23
S10238,5912040491,2020-02-12 15:9:36
D10060,5912012988,2020-02-14 14:18:56
N10375,5912013083,2020-02-10 13:50:7
F10187,5912010724,2020-02-12 11:36:54
N10719,5912013412,2020-02-10 15:43:47
H10164,5912050040,2020-02-10 10:51:40
X10949,5912013341,2020-02-09 11:48:56
A10543,5912013243,2020-02-09 15:52:0
G10916,5912010724,2020-02-09 12:9:51
P10062,5912013387,2020-02-13 18:24:22
A10917,5912010528,2020-02-13 14:5:10
X10282,5912012157,2020-02-14 12:5:18
J10567,5912042066,2020-02-09 16:10:8
T10697,5912012979,2020-02-15 18:55:53
L10496,5912013225,2020-02-15 11:44:27
F10862,5912013216,2020-02-15 10:0:50
N10419,2312041028,2020-02-11 12:26:15
D10584,5912041952,2020-02-14 13:46:57
A10002,5912012157,2020-02-10 12:40:41
K10281,5912013163,2020-02-09 13:41:34
X10227,5912040080,2020-02-13 18:8:4
Q10915,5912042717,2020-02-09 14:2:55
J10505,5912012077,2020-02-09 16:43:47
R10369,5912013412,2020-02-12 10:28:58
Z10933,5912013412,2020-02-09 10:18:48
N10914,5912012773,2020-02-12 18:40:35
F10416,5912042637,2020-02-14 11:11:59
U10779,5912041952,2020-02-10 14:43:41
J10108,5912042098,2020-02-13 14:52:13
B10828,5912050040,2020-02-14 16:57:56
P10141,5912013225,2020-02-10 11:10:17
F10678,5912012308,2020-02-15 13:27:20
D10323,5912042771,2020-02-13 12:2:22
N10455,5912013207,2020-02-13 18:0:18
Y10524,5912012148,2020-02-14 15:51:23
W10289,5912041952,2020-02-14 17:59:58
J10039,5912013421,2020-02-13 16:19:52
R10861,5912042066,2020-02-10 14:54:17
V10724,5912042726,2020-02-12 14:33:19
J10040,2312050018,2020-02-12 16:53:26
R10540,5912042422,2020-02-11 15:19:14
J10100,5912042404,2020-02-14 17:56:27
T10915,5912041952,2020-02-13 15:33:10
S10040,5912012569,2020-02-13 18:14:52
W10813,5912041738,2020-02-15 15:52:23
R10706,5912012746,2020-02-10 13:37:34
B10348,5912040080,2020-02-13 16:56:31
B10263,5912040491,2020-02-11 11:13:34
W10071,5912012844,2020-02-13 11:46:1
B10314,5912042726,2020-02-11 10:26:58
J10383,5912042762,2020-02-11 18:14:37
G10879,5912010046,2020-02-10 18:27:36
X10768,5912040222,2020-02-15 14:37:19
Q10000,5912041952,2020-02-13 14:42:36
C10337,5912010224,2020-02-10 16:6:4
O10637,5912010224,2020-02-15 15:38:33
V10930,5912012773,2020-02-14 17:17:2
L10467,5912012979,2020-02-09 18:34:47
D10073,5912013252,2020-02-12 10:6:19
D10419,5912013396,2020-02-15 17:55:8
U10762,5912012620,2020-02-13 11:2:22
U10452,5912042235,2020-02-13 17:21:53
M10870,2312010014,2020-02-09 18:55:44
J10890,5912010224,2020-02-13 14:32:24
Y10657,5912012022,2020-02-14 15:13:48
Y10824,5912051412,2020-02-11 10:41:45
O10434,5912051092,2020-02-09 10:50:6
Y10359,5912012139,2020-02-13 15:51:5
W10467,5912013163,2020-02-11 14:33:49
J10124,5912040080,2020-02-12 17:26:50
Y10063,5912040553,2020-02-14 11:49:46
V10361,5912013252,2020-02-15 12:59:8
Y10002,5912012291,2020-02-15 17:36:20
Q10016,5912012979,2020-02-12 18:15:35
E10705,5912042771,2020-02-14 14:48:33
Y10073,5912041827,2020-02-14 17:5:42
Q10636,2312041028,2020-02-13 10:42:41
Z10283,5912042217,2020-02-11 13:26:49
E10378,5912010313,2020-02-13 15:7:42
Y10615,5912042637,2020-02-10 17:22:8
Y10853,5912042762,2020-02-11 15:59:38
E10026,5912013216,2020-02-15 18:42:21
B10294,5912051350,2020-02-11 10:11:29
A10415,5912013181,2020-02-11 11:10:50
I10113,5912012933,2020-02-10 17:8:5
U10868,5912013378,2020-02-14 18:22:50
T10065,5912012308,2020-02-14 15:47:3
U10954,5912012077,2020-02-10 17:10:19
B10193,5912042351,2020-02-12 10:35:52
Z10273,5912012120,2020-02-14 10:0:56
Z10718,5912042726,2020-02-12 14:30:58
F10935,5912042744,2020-02-15 17:31:46
U10413,5912013412,2020-02-09 10:42:6
K10232,5912042726,2020-02-09 13:19:16
C10764,5912012988,2020-02-12 18:46:41
D10293,5912013421,2020-02-13 14:38:34
D10189,5912012406,2020-02-13 11:21:52
W10046,5912042422,2020-02-09 15:55:28
D10240,5912013243,2020-02-10 14:34:51
H10022,5912042235,2020-02-09 14:51:39
V10825,5912042066,2020-02-14 14:50:43
K10711,5912042459,2020-02-12 16:33:3
Z10937,5912012746,2020-02-15 18:55:32
N10315,5912051412,2020-02-09 17:55:0
C10152,5912012933,2020-02-10 18:34:12
G10158,5912013225,2020-02-12 15:21:48
P10616,5912012077,2020-02-11 11:6:44
I10666,5912042404,2020-02-13 10:22:10
I10846,5912010322,2020-02-12 11:30:13
M10280,5912042637,2020-02-15 13:8:0
A10697,5912041827,2020-02-11 12:1:27
I10280,5912012942,2020-02-10 14:47:34
N10708,5912040080,2020-02-10 14:52:55
J10266,5912012120,2020-02-14 16:10:35
N10925,5912012773,2020-02-12 18:15:41
U10275,5912042520,2020-02-15 14:39:46
L10326,5912013243,2020-02-13 17:34:48
P10152,5912010215,2020-02-11 15:48:36
Z10523,5912012059,2020-02-11 16:47:56
R10793,5912013387,2020-02-09 10:8:30
M10583,5912010484,2020-02-14 13:8:29
I10703,5912012157,2020-02-13 10:50:37
S10650,5912042744,2020-02-09 15:37:10
A10565,5912012077,2020-02-11 18:43:48
N10442,5912012157,2020-02-14 16:50:22
G10643,5912013154,2020-02-10 14:36:58
H10731,5912013092,2020-02-14 15:48:46
S10990,5912012737,2020-02-15 10:46:37
E10911,5912042155,2020-02-13 18:2:17
H10703,5912012844,2020-02-12 11:4:27
B10080,5912041952,2020-02-11 12:33:11
V10853,5912012308,2020-02-14 12:22:39
G10967,5912040080,2020-02-11 10:36:16
C10661,5912013396,2020-02-14 12:57:6
W10878,5912013154,2020-02-11 13:9:15
X10437,5912042155,2020-02-12 15:14:8
G10462,5912051412,2020-02-10 13:24:28
S10623,5912013421,2020-02-09 14:53:7
M10754,5912012353,2020-02-15 11:57:0
G10062,5912013252,2020-02-15 14:22:19
U10255,5912013412,2020-02-09 12:51:7
D10496,5912051216,2020-02-11 16:44:17
R10037,2312010014,2020-02-14 17:13:48
T10259,5912042351,2020-02-13 17:21:35
P10156,5912013234,2020-02-14 12:55:10
J10906,5912013163,2020-02-09 12:50:47
R10334,5912012479,2020-02-10 18:22:44
V10811,5912040222,2020-02-14 11:54:58
Z10214,5912012479,2020-02-10 14:43:17
X10498,5912013216,2020-02-11 10:44:5
X10104,5912012077,2020-02-10 17:45:14
Q10664,5912012979,2020-02-15 17:33:1
W10574,5912013350,2020-02-09 15:37:10
O10355,5912013225,2020-02-13 11:24:45
E10957,5912012620,2020-02-13 14:37:10
Z10623,5912042351,2020-02-15 14:9:10
B10344,5912042217,2020-02-14 12:16:0
C10088,5912042717,2020-02-12 16:31:58
F10845,5912012746,2020-02-14 10:34:56
I10936,5912041827,2020-02-14 12:21:22
K10882,5912010724,2020-02-14 16:12:20
P10741,5912042717,2020-02-13 11:8:41
P10207,5912010331,2020-02-15 12:1:3
X10439,5912013092,2020-02-13 18:47:12
K10992,5912013378,2020-02-09 12:23:42
Z10131,5912051350,2020-02-10 10:0:41
G10839,5912012746,2020-02-13 16:37:16
V10595,5912042155,2020-02-15 18:26:19
W10861,5912042235,2020-02-11 11:6:23
Z10383,5912012620,2020-02-09 11:31:27
P10625,5912013154,2020-02-15 11:13:47
Q10193,5912051092,2020-02-09 16:3:50
U10671,5912042762,2020-02-12 13:48:23
P10270,5912042520,2020-02-10 11:20:12
K10721,5912013225,2020-02-15 12:4:1
D10388,5912040080,2020-02-09 12:48:21
N10250,5912042726,2020-02-11 11:16:14
K10476,5912012620,2020-02-11 17:4:31
Y10432,5912042217,2020-02-13 18:38:18
X10260,5912013252,2020-02-11 17:47:57
L10571,5912042459,2020-02-10 12:16:44
O10306,5912010313,2020-02-11 11:42:53
